brand;code;series;model;kind;size;description
istanbul;MC;traditional;medium crash;Crash;15;
istanbul;MC;traditional;medium crash;Crash;16;
istanbul;MC;traditional;medium crash;Crash;17;
istanbul;MC;traditional;medium crash;Crash;18;
istanbul;MC;traditional;medium crash;Crash;19;
istanbul;MC;traditional;medium crash;Crash;20;
istanbul;MC;traditional;medium crash;Crash;22;
istanbul;HVC;traditional;heavy crash;Crash;16;
istanbul;HVC;traditional;heavy crash;Crash;17;
istanbul;HVC;traditional;heavy crash;Crash;18;
istanbul;HVC;traditional;heavy crash;Crash;19;
istanbul;HVC;traditional;heavy crash;Crash;20;
istanbul;DC;traditional;dark crash;Crash;14;
istanbul;DC;traditional;dark crash;Crash;16;
istanbul;DC;traditional;dark crash;Crash;17;
istanbul;DC;traditional;dark crash;Crash;18;
istanbul;DC;traditional;dark crash;Crash;19;
istanbul;DC;traditional;dark crash;Crash;20;
istanbul;DC;traditional;dark crash;Crash;22;
istanbul;DC;traditional;dark crash;Crash;24;
istanbul;MNH;traditional;mini hi-hat;Hi-hats;10;
istanbul;MNH;traditional;mini hi-hat;Hi-hats;12;
istanbul;LH;traditional;light hi-hat;Hi-hats;14;
istanbul;LH;traditional;light hi-hat;Hi-hats;15;
istanbul;LH;traditional;light hi-hat;Hi-hats;16;
istanbul;MH;traditional;medium hi-hat;Hi-hats;13;
istanbul;MH;traditional;medium hi-hat;Hi-hats;14;
istanbul;MH;traditional;medium hi-hat;Hi-hats;15;
istanbul;HVH;traditional;heavy hi-hat;Hi-hats;13;
istanbul;HVH;traditional;heavy hi-hat;Hi-hats;14;
istanbul;HVH;traditional;heavy hi-hat;Hi-hats;15;
istanbul;SP;traditional;splash;splash;6;
istanbul;SP;traditional;splash;splash;8;
istanbul;SP;traditional;splash;splash;9;
istanbul;SP;traditional;splash;splash;10;
istanbul;SP;traditional;splash;splash;12;
istanbul;BL;traditional;bell;bell;6;
istanbul;BL;traditional;bell;bell;8;
istanbul;BL;traditional;bell;bell;10;
istanbul;MCH;traditional;mini china;china;8;
istanbul;MCH;traditional;mini china;china;10;
istanbul;MCH;traditional;mini china;china;12;
istanbul;CH;traditional;china;china;14;
istanbul;CH;traditional;china;china;16;
istanbul;CH;traditional;china;china;18;
istanbul;CH;traditional;china;china;19;
istanbul;CH;traditional;china;china;20;
istanbul;CH;traditional;china;china;22;
istanbul;THIT;traditional;trash hit;effect;8;
istanbul;THIT;traditional;trash hit;effect;10;
istanbul;THIT;traditional;trash hit;effect;12;
istanbul;THIT;traditional;trash hit;effect;14;
istanbul;THIT;traditional;trash hit;effect;16;
istanbul;THIT;traditional;trash hit;effect;18;
istanbul;THIT;traditional;trash hit;effect;20;
istanbul;XR;xist;ride;ride;20;
istanbul;XR;xist;ride;ride;21;
istanbul;XR;xist;ride;ride;22;
istanbul;XR;xist;ride;ride;24;
istanbul;XC;xist;crash;Crash;14;
istanbul;XC;xist;crash;Crash;15;
istanbul;XC;xist;crash;Crash;16;
istanbul;XC;xist;crash;Crash;17;
istanbul;XC;xist;crash;Crash;18;
istanbul;XC;xist;crash;Crash;19;
istanbul;XC;xist;crash;Crash;20;
istanbul;XC;xist;crash;Crash;22;
istanbul;XH;xist;Hi-hat;Hi-hats;13;
istanbul;XH;xist;Hi-hat;Hi-hats;14;
istanbul;XH;xist;Hi-hat;Hi-hats;15;
istanbul;XSP;xist;splash;splash;8;
istanbul;XSP;xist;splash;splash;10;
istanbul;XSP;xist;splash;splash;12;
istanbul;XCH;xist;china;china;16;
istanbul;XCH;xist;china;china;18;
istanbul;XRB;xist;xist brilliant;ride;20;
istanbul;XRB;xist;xist brilliant;ride;21;
istanbul;XRB;xist;xist brilliant;ride;22;
istanbul;XRB;xist;xist brilliant;ride;24;
istanbul;XCB;xist;xist brilliant;Crash;14;
istanbul;XCB;xist;xist brilliant;Crash;15;
istanbul;XCB;xist;xist brilliant;Crash;16;
istanbul;XCB;xist;xist brilliant;Crash;17;
istanbul;XCB;xist;xist brilliant;Crash;18;
istanbul;XCB;xist;xist brilliant;Crash;19;
istanbul;XCB;xist;xist brilliant;Crash;20;
istanbul;XCB;xist;xist brilliant;Crash;22;
istanbul;XHB;xist;xist brilliant;Hi-hats;13;
istanbul;XHB;xist;xist brilliant;Hi-hats;14;
istanbul;XHB;xist;xist brilliant;Hi-hats;15;
istanbul;XSPB;xist;xist brilliant;splash;8;
istanbul;XSPB;xist;xist brilliant;splash;10;
istanbul;XSPB;xist;xist brilliant;splash;12;
istanbul;XCHB;xist;xist brilliant;china;16;
istanbul;XCHB;xist;xist brilliant;china;18;
istanbul;XMNCHB;xist;xist brilliant;china;10;mini china
istanbul;XMNCHB;xist;xist brilliant;china;12;mini china
istanbul;XTBL;xist;xist brilliant;bell;7;
istanbul;XTBL;xist;xist brilliant;bell;8;
istanbul;XTBL;xist;xist brilliant;bell;9;
istanbul;XION;xist;xist brilliant;Crash;16;ion crash
istanbul;XION;xist;xist brilliant;Crash;18;ion crash
istanbul;XION;xist;xist brilliant;Crash;20;ion crash
istanbul;XION;xist;xist brilliant;Crash;22;ion crash
istanbul;XIONH;xist;xist brilliant;Hi-hats;10;ion hi-hats
istanbul;XIONH;xist;xist brilliant;Hi-hats;14;ion hi-hats
istanbul;XIONH;xist;xist brilliant;Hi-hats;16;ion hi-hats
istanbul;XIONSP;xist;xist brilliant;splash;8;ion splash
istanbul;XIONSP;xist;xist brilliant;splash;10;ion splash
istanbul;XIONSP;xist;xist brilliant;splash;12;ion splash
istanbul;XIONCH;xist;xist brilliant;china;16;ion china
istanbul;XIONCH;xist;xist brilliant;china;18;ion china
istanbul;XIONCH;xist;xist brilliant;china;20;ion china
istanbul;XPWRB;xist;xist brilliant;ride;20;power ride
istanbul;XPWRB;xist;xist brilliant;ride;22;power ride
istanbul;XPWCB;xist;xist brilliant;Crash;16;power crash
istanbul;XPWCB;xist;xist brilliant;Crash;17;power crash
istanbul;XPWCB;xist;xist brilliant;Crash;18;power crash
istanbul;XPWCB;xist;xist brilliant;Crash;19;power crash
istanbul;XPWCB;xist;xist brilliant;Crash;20;power crash
istanbul;XPWCB;xist;xist brilliant;Crash;22;power crash
istanbul;XPWHB;xist;xist brilliant;Hi-hats;13;power hi-hat
istanbul;XPWHB;xist;xist brilliant;Hi-hats;14;power hi-hat
istanbul;XPWHB;xist;xist brilliant;Hi-hats;15;power hi-hat
istanbul;XPWSPB;xist;xist brilliant;splash;8;power splash
istanbul;XPWSPB;xist;xist brilliant;splash;10;power splash
istanbul;XPWSPB;xist;xist brilliant;splash;12;power splash
istanbul;XPWCHB;xist;xist brilliant;china;16;power china
istanbul;XPWCHB;xist;xist brilliant;china;18;power china
istanbul;XPWCHB;xist;xist brilliant;china;20;power china
istanbul;XPWCHB;xist;xist brilliant;china;22;power china
istanbul;XMXHB;xist;xist brilliant;Hi-hats;13;mixed hi-hat
istanbul;XMXHB;xist;xist brilliant;Hi-hats;14;mixed hi-hat
istanbul;XMXHB;xist;xist brilliant;Hi-hats;15;mixed hi-hat
istanbul;XRWRB;xist;xist brilliant;ride;20;raw ride
istanbul;XRWRB;xist;xist brilliant;ride;22;raw ride
istanbul;SR;custom;sultan;ride;20;
istanbul;SR;custom;sultan;ride;22;
istanbul;SJR;custom;sultan;ride;20;jazz ride
istanbul;SJR;custom;sultan;ride;21;jazz ride
istanbul;SJR;custom;sultan;ride;22;jazz ride
istanbul;SC;custom;sultan;Crash;16;
istanbul;SC;custom;sultan;Crash;17;
istanbul;SC;custom;sultan;Crash;18;
istanbul;SC;custom;sultan;Crash;19;
istanbul;SC;custom;sultan;Crash;20;
istanbul;SH;custom;sultan;Hi-hats;13;
istanbul;SH;custom;sultan;Hi-hats;14;
istanbul;SH;custom;sultan;Hi-hats;15;
istanbul;SS;custom;sultan;splash;8;
istanbul;SS;custom;sultan;splash;10;
istanbul;SS;custom;sultan;splash;12;
istanbul;SCH;custom;sultan;china;16;
istanbul;SCH;custom;sultan;china;18;
istanbul;SCH;custom;sultan;china;20;
istanbul;SCH;custom;sultan;china;22;
istanbul;TR;custom;turk;ride;20;
istanbul;TR;custom;turk;ride;22;
istanbul;TJR;custom;turk;ride;20;jazz ride
istanbul;TJR;custom;turk;ride;21;jazz ride
istanbul;TJR;custom;turk;ride;22;jazz ride
istanbul;TFR;custom;turk;flat ride;18;
istanbul;TFR;custom;turk;flat ride;19;
istanbul;TFR;custom;turk;flat ride;20;
istanbul;TC;custom;turk;Crash;16;
istanbul;TC;custom;turk;Crash;18;
istanbul;TC;custom;turk;Crash;20;
istanbul;TH;custom;turk;Hi-hats;14;
istanbul;TH;custom;turk;Hi-hats;15;
istanbul;TSP;custom;turk;splash;8;
istanbul;TSP;custom;turk;splash;10;
istanbul;TBL;custom;turk;bell;6;
istanbul;TBL;custom;turk;bell;8;
istanbul;TBL;custom;turk;bell;10;
istanbul;TCH;custom;turk;china;16;
istanbul;TCH;custom;turk;china;18;
istanbul;TCH;custom;turk;china;20;
istanbul;TCH;custom;turk;china;22;
istanbul;SER;custom;special edition;ride;20;
istanbul;SER;custom;special edition;ride;21;
istanbul;SER;custom;special edition;ride;22;
istanbul;SER;custom;special edition;ride;24;
istanbul;SER;custom;special edition;ride;26;
istanbul;SERT;custom;special edition;ride;22;
istanbul;SEC;custom;special edition;Crash;16;
istanbul;SEC;custom;special edition;Crash;18;
istanbul;SEH;custom;special edition;Hi-hats;14;
istanbul;SEH;custom;special edition;Hi-hats;15;
istanbul;SEFSR;custom;special edition;ride;22;fusion ride
istanbul;30TH;30 th ANNIVERSARY;30 TH ANNIVERSARY;ride;20;
istanbul;30TH;30 th ANNIVERSARY;30 TH ANNIVERSARY;ride;22;
istanbul;30TH;30 th ANNIVERSARY;30 TH ANNIVERSARY;ride;24;
istanbul;30TH;30 th ANNIVERSARY;30 TH ANNIVERSARY;ride;26;
istanbul;30TH;30 th ANNIVERSARY;30 TH ANNIVERSARY;Crash;18;
istanbul;30TH;30 th ANNIVERSARY;30 TH ANNIVERSARY;Crash;19;
istanbul;30TH;30 th ANNIVERSARY;30 TH ANNIVERSARY;Hi-hats;12;
istanbul;30TH;30 th ANNIVERSARY;30 TH ANNIVERSARY;Hi-hats;14;
istanbul;30TH;30 th ANNIVERSARY;30 TH ANNIVERSARY;Hi-hats;15;
istanbul;30TH;30 th ANNIVERSARY;30 TH ANNIVERSARY;Hi-hats;16;
istanbul;30THOB;30 TH ANNIVERSARY;Band & orcheteral;orchestra;16;
istanbul;30THOB;30 TH ANNIVERSARY;Band & orcheteral;orchestra;18;
istanbul;30THOB;30 TH ANNIVERSARY;Band & orcheteral;orchestra;20;
istanbul;OB;traditional;orchestra;orchestra;16;
istanbul;OB;traditional;orchestra;orchestra;17;
istanbul;OB;traditional;orchestra;orchestra;18;
istanbul;OB;traditional;orchestra;orchestra;20;
istanbul;MB;traditional;marching;marching;16;
istanbul;MB;traditional;marching;marching;17;
istanbul;MB;traditional;marching;marching;18;
istanbul;MB;traditional;marching;marching;20;
istanbul;SSY;traditional;super symphonic;symphonic;16;
istanbul;SSY;traditional;super symphonic;symphonic;17;
istanbul;SSY;traditional;super symphonic;symphonic;18;
istanbul;SSY;traditional;super symphonic;symphonic;20;
istanbul;XOB;xist;orchestra;orchestra;16;
istanbul;XOB;xist;orchestra;orchestra;18;
istanbul;XOB;xist;orchestra;orchestra;20;
istanbul;XMB;xist;marching;marching;16;
istanbul;XMB;xist;marching;marching;18;
istanbul;XMB;xist;marching;marching;20;
istanbul;XBOB;xist;xist brilliant;orchestra;16;
istanbul;XBOB;xist;xist brilliant;orchestra;18;
istanbul;XBOB;xist;xist brilliant;orchestra;20;
istanbul;XBMB;xist;xist brilliant;marching;16;
istanbul;XBMB;xist;xist brilliant;marching;18;
istanbul;XBMB;xist;xist brilliant;marching;20;
istanbul;MSXMB;xist;msx;marching;14;
istanbul;MSXMB;xist;msx;marching;16;
istanbul;MSXMB;xist;msx;marching;18;
istanbul;TGG;custom;turk;gong;18;
istanbul;TGG;custom;turk;gong;20;
istanbul;TGG;custom;turk;gong;22;
istanbul;TGG;custom;turk;gong;24;
istanbul;TGG;custom;turk;gong;26;
istanbul;BG;gong;gong;gong;18;brilliant gong
istanbul;BG;gong;gong;gong;20;brilliant gong
istanbul;BG;gong;gong;gong;22;brilliant gong
istanbul;BG;gong;gong;gong;24;brilliant gong
istanbul;BG;gong;gong;gong;26;brilliant gong
istanbul;ITRS;traditional;traditional;set;;14 hi hat 16 crash 20 ride includes hard case
istanbul;ISS;custom;sultan;set;;14 hi hat 16 crash 20 ride includes hard case
istanbul;IXS3;xist;xist;set;;14 hi hat 16 crash 20 ride includes hard case
istanbul;IXPWS3;xist;xist power;set;;14 hi hat 16 crash 20 ride includes hard case
istanbul;IXBS3;xist;xist brilliant;set;;14 hi hat 16 crash 20 ride includes hard case
istanbul;IMSXS;msx;msx;set;;14 hi hat 16 crash 20 ride
istanbul;IMSXMS;msx;msx;set;;14 hi hat 16 crash
bosphorus;;basics;traditional;splash;7;
bosphorus;;basics;traditional;splash;8;
bosphorus;;basics;traditional;splash;9;
bosphorus;;basics;traditional;splash;10;
bosphorus;;basics;traditional;splash;11;
bosphorus;;basics;traditional;splash;12;
bosphorus;;basics;antique;splash;7;
bosphorus;;basics;antique;splash;8;
bosphorus;;basics;antique;splash;9;
bosphorus;;basics;antique;splash;10;
bosphorus;;basics;antique;splash;11;
bosphorus;;basics;antique;splash;12;
bosphorus;;basics;turk;splash;7;
bosphorus;;basics;turk;splash;8;
bosphorus;;basics;turk;splash;9;
bosphorus;;basics;turk;splash;10;
bosphorus;;basics;turk;splash;11;
bosphorus;;basics;turk;splash;12;
bosphorus;;basics;gold;splash;7;
bosphorus;;basics;gold;splash;8;
bosphorus;;basics;gold;splash;9;
bosphorus;;basics;gold;splash;10;
bosphorus;;basics;gold;splash;11;
bosphorus;;basics;gold;splash;12;
bosphorus;;basics;new orleans;splash;7;
bosphorus;;basics;new orleans;splash;8;
bosphorus;;basics;new orleans;splash;9;
bosphorus;;basics;new orleans;splash;10;
bosphorus;;basics;new orleans;splash;11;
bosphorus;;basics;new orleans;splash;12;
bosphorus;;basics;traditional;crash;13;
bosphorus;;basics;traditional;crash;14;
bosphorus;;basics;traditional;crash;15;
bosphorus;;basics;traditional;crash;16;
bosphorus;;basics;traditional;crash;17;
bosphorus;;basics;traditional;crash;18;
bosphorus;;basics;traditional;crash;19;
bosphorus;;basics;antique;crash;13;
bosphorus;;basics;antique;crash;14;
bosphorus;;basics;antique;crash;15;
bosphorus;;basics;antique;crash;16;
bosphorus;;basics;antique;crash;17;
bosphorus;;basics;antique;crash;18;
bosphorus;;basics;antique;crash;19;
bosphorus;;basics;gold;crash;13;
bosphorus;;basics;gold;crash;14;
bosphorus;;basics;gold;crash;15;
bosphorus;;basics;gold;crash;16;
bosphorus;;basics;gold;crash;17;
bosphorus;;basics;gold;crash;18;
bosphorus;;basics;gold;crash;19;
bosphorus;;basics;turk;crash;13;
bosphorus;;basics;turk;crash;14;
bosphorus;;basics;turk;crash;15;
bosphorus;;basics;turk;crash;16;
bosphorus;;basics;turk;crash;17;
bosphorus;;basics;turk;crash;18;
bosphorus;;basics;turk;crash;19;
bosphorus;;basics;new orleans;crash;13;
bosphorus;;basics;new orleans;crash;14;
bosphorus;;basics;new orleans;crash;15;
bosphorus;;basics;new orleans;crash;16;
bosphorus;;basics;new orleans;crash;17;
bosphorus;;basics;new orleans;crash;18;
bosphorus;;basics;new orleans;crash;19;
bosphorus;;basics;traditional;ride;20;
bosphorus;;basics;traditional;ride;21;
bosphorus;;basics;traditional;ride;22;
bosphorus;;basics;traditional;ride;24;
bosphorus;;basics;antique;ride;20;
bosphorus;;basics;antique;ride;21;
bosphorus;;basics;antique;ride;22;
bosphorus;;basics;antique;ride;24;
bosphorus;;basics;turk;ride;20;
bosphorus;;basics;turk;ride;21;
bosphorus;;basics;turk;ride;22;
bosphorus;;basics;turk;ride;24;
bosphorus;;basics;gold;ride;20;
bosphorus;;basics;gold;ride;21;
bosphorus;;basics;gold;ride;22;
bosphorus;;basics;gold;ride;24;
bosphorus;;basics;new orleans;ride;20;
bosphorus;;basics;new orleans;ride;21;
bosphorus;;basics;new orleans;ride;22;
bosphorus;;basics;new orleans;ride;24;
bosphorus;;basics;traditional;china;8;
bosphorus;;basics;traditional;china;9;
bosphorus;;basics;traditional;china;10;
bosphorus;;basics;traditional;china;11;
bosphorus;;basics;traditional;china;12;
bosphorus;;basics;traditional;china;13;
bosphorus;;basics;traditional;china;14;
bosphorus;;basics;traditional;china;15;
bosphorus;;basics;traditional;china;16;
bosphorus;;basics;traditional;china;17;
bosphorus;;basics;traditional;china;18;
bosphorus;;basics;traditional;china;19;
bosphorus;;basics;traditional;china;20;
bosphorus;;basics;traditional;china;21;
bosphorus;;basics;traditional;china;22;
bosphorus;;basics;traditional;china;24;
bosphorus;;basics;antique;china;8;
bosphorus;;basics;antique;china;9;
bosphorus;;basics;antique;china;10;
bosphorus;;basics;antique;china;11;
bosphorus;;basics;antique;china;12;
bosphorus;;basics;antique;china;13;
bosphorus;;basics;antique;china;14;
bosphorus;;basics;antique;china;15;
bosphorus;;basics;antique;china;16;
bosphorus;;basics;antique;china;17;
bosphorus;;basics;antique;china;18;
bosphorus;;basics;antique;china;19;
bosphorus;;basics;antique;china;20;
bosphorus;;basics;antique;china;21;
bosphorus;;basics;antique;china;22;
bosphorus;;basics;antique;china;24;
bosphorus;;basics;turk;china;8;
bosphorus;;basics;turk;china;9;
bosphorus;;basics;turk;china;10;
bosphorus;;basics;turk;china;11;
bosphorus;;basics;turk;china;12;
bosphorus;;basics;turk;china;13;
bosphorus;;basics;turk;china;14;
bosphorus;;basics;turk;china;15;
bosphorus;;basics;turk;china;16;
bosphorus;;basics;turk;china;17;
bosphorus;;basics;turk;china;18;
bosphorus;;basics;turk;china;19;
bosphorus;;basics;turk;china;20;
bosphorus;;basics;turk;china;21;
bosphorus;;basics;turk;china;22;
bosphorus;;basics;turk;china;24;
bosphorus;;basics;gold;china;8;
bosphorus;;basics;gold;china;9;
bosphorus;;basics;gold;china;10;
bosphorus;;basics;gold;china;11;
bosphorus;;basics;gold;china;12;
bosphorus;;basics;gold;china;13;
bosphorus;;basics;gold;china;14;
bosphorus;;basics;gold;china;15;
bosphorus;;basics;gold;china;16;
bosphorus;;basics;gold;china;17;
bosphorus;;basics;gold;china;18;
bosphorus;;basics;gold;china;19;
bosphorus;;basics;gold;china;20;
bosphorus;;basics;gold;china;21;
bosphorus;;basics;gold;china;22;
bosphorus;;basics;gold;china;24;
bosphorus;;basics;new orleans;china;8;
bosphorus;;basics;new orleans;china;9;
bosphorus;;basics;new orleans;china;10;
bosphorus;;basics;new orleans;china;11;
bosphorus;;basics;new orleans;china;12;
bosphorus;;basics;new orleans;china;13;
bosphorus;;basics;new orleans;china;14;
bosphorus;;basics;new orleans;china;15;
bosphorus;;basics;new orleans;china;16;
bosphorus;;basics;new orleans;china;17;
bosphorus;;basics;new orleans;china;18;
bosphorus;;basics;new orleans;china;19;
bosphorus;;basics;new orleans;china;20;
bosphorus;;basics;new orleans;china;21;
bosphorus;;basics;new orleans;china;22;
bosphorus;;basics;new orleans;china;24;
bosphorus;;basics;traditional;Hi-hat;12;
bosphorus;;basics;traditional;Hi-hat;13;
bosphorus;;basics;traditional;Hi-hat;14;
bosphorus;;basics;traditional;Hi-hat;15;
bosphorus;;basics;antique;Hi-hat;12;
bosphorus;;basics;antique;Hi-hat;13;
bosphorus;;basics;antique;Hi-hat;14;
bosphorus;;basics;antique;Hi-hat;15;
bosphorus;;basics;turk;Hi-hat;12;
bosphorus;;basics;turk;Hi-hat;13;
bosphorus;;basics;turk;Hi-hat;14;
bosphorus;;basics;turk;Hi-hat;15;
bosphorus;;basics;gold;Hi-hat;12;
bosphorus;;basics;gold;Hi-hat;13;
bosphorus;;basics;gold;Hi-hat;14;
bosphorus;;basics;gold;Hi-hat;15;
bosphorus;;basics;new orleans;Hi-hat;12;
bosphorus;;basics;new orleans;Hi-hat;13;
bosphorus;;basics;new orleans;Hi-hat;14;
bosphorus;;basics;new orleans;Hi-hat;15;
bosphorus;;basics;traditional;flat ride;18;
bosphorus;;basics;traditional;flat ride;19;
bosphorus;;basics;traditional;flat ride;20;
bosphorus;;basics;traditional;flat ride;21;
bosphorus;;basics;traditional;flat ride;22;
bosphorus;;basics;traditional;flat ride;24;
bosphorus;;basics;antique;flat ride;18;
bosphorus;;basics;antique;flat ride;19;
bosphorus;;basics;antique;flat ride;20;
bosphorus;;basics;antique;flat ride;21;
bosphorus;;basics;antique;flat ride;22;
bosphorus;;basics;antique;flat ride;24;
bosphorus;;basics;turk;flat ride;18;
bosphorus;;basics;turk;flat ride;19;
bosphorus;;basics;turk;flat ride;20;
bosphorus;;basics;turk;flat ride;21;
bosphorus;;basics;turk;flat ride;22;
bosphorus;;basics;turk;flat ride;24;
bosphorus;;basics;traditional;marching;11;
bosphorus;;basics;traditional;marching;12;
bosphorus;;basics;traditional;marching;13;
bosphorus;;basics;traditional;marching;14;
bosphorus;;basics;traditional;marching;15;
bosphorus;;basics;traditional;marching;16;
bosphorus;;basics;traditional;marching;17;
bosphorus;;basics;traditional;marching;18;
bosphorus;;basics;traditional;symphonic;16;
bosphorus;;basics;traditional;symphonic;17;
bosphorus;;basics;traditional;symphonic;18;
bosphorus;;basics;traditional;symphonic;19;
bosphorus;;basics;traditional;symphonic;20;
bosphorus;;basics;traditional;symphonic;21;
bosphorus;;basics;traditional;symphonic;22;
bosphorus;;basics;traditional;symphonic;24;
bosphorus;;master;master;crash;16;
bosphorus;;master;master;crash;17;
bosphorus;;master;master;crash;18;
bosphorus;;master;master;crash;19;
bosphorus;;master;master vintage;crash;16;
bosphorus;;master;master vintage;crash;17;
bosphorus;;master;master vintage;crash;18;
bosphorus;;master;master vintage;crash;19;
bosphorus;;master;black pearl;crash;16;
bosphorus;;master;black pearl;crash;17;
bosphorus;;master;black pearl;crash;18;
bosphorus;;master;black pearl;crash;19;
bosphorus;;master;master;ride;20;
bosphorus;;master;master;ride;21;
bosphorus;;master;master;ride;22;
bosphorus;;master;master;ride;24;
bosphorus;;master;master;ride;26;
bosphorus;;master;master vintage;ride;20;
bosphorus;;master;master vintage;ride;21;
bosphorus;;master;master vintage;ride;22;
bosphorus;;master;master vintage;ride;24;
bosphorus;;master;master vintage;ride;26;
bosphorus;;master;black pearl;ride;20;
bosphorus;;master;black pearl;ride;21;
bosphorus;;master;black pearl;ride;22;
bosphorus;;master;black pearl;ride;24;
bosphorus;;master;black pearl;ride;26;
bosphorus;;master;master;Hi-hat;13;
bosphorus;;master;master;Hi-hat;14;
bosphorus;;master;master;Hi-hat;15;
bosphorus;;master;master;Hi-hat;16;
bosphorus;;master;master vintage;Hi-hat;13;
bosphorus;;master;master vintage;Hi-hat;14;
bosphorus;;master;master vintage;Hi-hat;15;
bosphorus;;master;master vintage;Hi-hat;16;
bosphorus;;master;black pearl;Hi-hat;13;
bosphorus;;master;black pearl;Hi-hat;14;
bosphorus;;master;black pearl;Hi-hat;15;
bosphorus;;master;black pearl;Hi-hat;16;
bosphorus;;master;samba;Hi-hat;13;
bosphorus;;master;samba;Hi-hat;14;
bosphorus;;master;samba;china;18;
bosphorus;;master;samba;flat ride;21;
bosphorus;;master;samba;ride;20;
bosphorus;;master;samba;ride;22;
bosphorus;;master;samba;crash;16;
bosphorus;;master;samba;crash;18;
bosphorus;;master;latin;Hi-hat;13;
bosphorus;;master;latin;Hi-hat;14;
bosphorus;;master;latin;china;18;
bosphorus;;master;latin;flat ride;18;
bosphorus;;master;latin;ride;20;
bosphorus;;master;latin;ride;22;
bosphorus;;master;latin;crash;16;
bosphorus;;master;latin;crash;18;
bosphorus;;master;latin;china;16;
bosphorus;;master;latin;flat ride;20;
bosphorus;;master;latin;ride;21;
bosphorus;;master;latin;crash;17;
bosphorus;;master;latin;splash;8;
bosphorus;;master;latin;splash;10;
bosphorus;;Ari Hoenig;lyric;ride;23;
bosphorus;;Ari Hoenig;lyric;crash ride;21;
bosphorus;;Ari Hoenig;lyric;Hi-hat;14;
bosphorus;;ebc series;ebc series;ride;21;Rough Ride
bosphorus;;ebc series;ebc series;ride;21;glassy ride
bosphorus;;ebc series;ebc series;ride;20;bright ride
bosphorus;;ebc series;ebc series;crash;19;full crash
bosphorus;;ebc series;ebc series;crash;18;sibillant crash
bosphorus;;ebc series;ebc series;china;12;fx china
bosphorus;;ebc series;ebc series;Hi-hat;13;noisy hats
bosphorus;;xt edition;xt edition;ride;20;
bosphorus;;xt edition;xt edition;ride;22;
bosphorus;;xt edition;xt edition;crash;16;
bosphorus;;xt edition;xt edition;crash;18;
bosphorus;;xt edition;xt edition;Hi-hat;13;
bosphorus;;xt edition;xt edition;Hi-hat;14;
bosphorus;;jazz masters;jazz masters;ride;19;
bosphorus;;jazz masters;jazz masters;ride;20;
bosphorus;;jazz masters;jazz masters;ride;21;
bosphorus;;jazz masters;jazz masters;ride;22;
bosphorus;;jazz masters;jazz masters;ride;24;
bosphorus;;jazz masters;jazz masters;china;20;
bosphorus;;jazz masters;jazz masters;china;22;
bosphorus;;jazz masters;jazz masters;Hi-hat;14;
bosphorus;;20th anniversary;20th anniversary;crash;16;
bosphorus;;20th anniversary;20th anniversary;crash;17;
bosphorus;;20th anniversary;20th anniversary;crash;18;
bosphorus;;20th anniversary;20th anniversary;ride;20;
bosphorus;;20th anniversary;20th anniversary;ride;21;
bosphorus;;20th anniversary;20th anniversary;ride;22;
bosphorus;;20th anniversary;20th anniversary;Hi-hat;14;
bosphorus;;20th anniversary;20th anniversary;Hi-hat;13;
bosphorus;;groove;groove;crash;16;
bosphorus;;groove;groove;crash;20;dirty crash
bosphorus;;groove;groove;crash;18;
bosphorus;;groove;groove;ride;20;
bosphorus;;groove;groove;ride;22;
bosphorus;;groove;groove;crash;20;curvy crash
bosphorus;;groove;groove;Hi-hat;14;
bosphorus;;groove;groove;Hi-hat;15;
bosphorus;;hammer series;hammer series;ride;19;
bosphorus;;hammer series;hammer series;ride;20;
bosphorus;;hammer series;hammer series;ride;21;
bosphorus;;hammer series;hammer series;ride;22;
bosphorus;;hammer series;hammer series;ride;24;
bosphorus;;hammer series;hammer series;Hi-hat;14;
bosphorus;;hammer series;hammer series;china;20;
bosphorus;;hammer series;hammer series;china;22;
dream;BPT14;bliss;paper thin crash;crash;14;
dream;BPT15;bliss;paper thin crash;crash;15;
dream;BPT16;bliss;paper thin crash;crash;16;
dream;BPT17;bliss;paper thin crash;crash;17;
dream;BPT18;bliss;paper thin crash;crash;18;
dream;BPT19;bliss;paper thin crash;crash;19;
dream;TRIHAT14E;bliss;Trihat;hi hat;14;
dream;TRIHAT14D;bliss;Trihat;hi hat;14;
dream;BHH12;bliss;hi hat;hi hat;12;
dream;BHH13;bliss;hi hat;hi hat;13;
dream;BHH14;bliss;hi hat;hi hat;14;
dream;BHH15;bliss;hi hat;hi hat;15;
dream;BSP08;bliss;splash;splash;8;
dream;BSP10;bliss;splash;splash;10;
dream;BSP12;bliss;splash;splash;12;
dream;BCR14;bliss;crash;crash;14;
dream;BCR16;bliss;crash;crash;16;
dream;BCR17;bliss;crash;crash;17;
dream;BCRRI18;bliss;crash ride;crash ride;18;
dream;BCRRI19;bliss;crash ride;crash ride;19;
dream;BCRRI20;bliss;crash ride;crash ride;20;
dream;BCRRI22;bliss;crash ride;crash ride;22;
dream;BRI20;bliss;ride;ride;20;
dream;BRI22;bliss;ride;ride;22;
dream;BGORI22;bliss;gorilla ride;ride;22;
dream;BSBF24;bliss;small bell flat ride;flat ride;24;
dream;BPT20;bliss;paper thin;hybrid;20;
dream;BPT22;bliss;paper thin;hybrid;22;
